"filename";"TotalPeopleInBurst";"MaximumCodeBurstLate";"NumberOfChanges";"MaxPeopleInBurst";"TotalBurstSizeLate";"NumberCodeBurstsLate";"NumberOfChangesLate";"NumberOfChangesEarly";"MaxChurnInBurst";"MaximumCodeBurstEarly";"NumberCodeBurstsEarly";"TimeFirstBurst";"TotalChurnInBurst";"ChurnTotal";"MaximumCodeBurst";"NumberOfConsecutiveChangesEarly";"NumberConsecutiveChangesLate";"TotalBurstSizeEarly";"TotalBurstSize";"TimeMaxBurst";"NumberConsecutiveChanges";"TimeLastBurst";"NumberCodeBursts";"PeopleTotal";"bugs"
"183";"org.eclipse.swt.internal.cairo";0;0;4;0;0;0;0;4;31;3;2;33;39;0;3;2;0;4;4;37;2;37;2;0;0
"184";"org.eclipse.pde.core.build";0;0;3;0;1;1;1;2;20;1;2;15;40;0;1;0;0;2;3;15;0;45;3;0;0
"185";"org.eclipse.jdt.internal.ui.text";3;1;13;1;2;2;2;11;2679;2;6;2;3821;99;2;5;0;11;13;2;5;51;8;3;1
"186";"org.eclipse.ant.internal.ui.preferences";2;0;10;1;1;1;1;9;787;4;5;6;1852;273;4;4;0;9;10;6;4;47;6;2;1
"187";"org.eclipse.osgi.framework.internal.protocol.reference";1;0;1;1;0;0;0;1;6;0;1;34;6;6;1;0;0;1;1;34;0;34;1;1;0
"188";"org.eclipse.swt.browser";1;0;4;1;0;0;0;4;582;3;2;4;899;487;3;2;0;4;4;4;2;35;2;2;7
"189";"org.eclipse.core.launcher";0;0;18;0;0;0;6;12;3927;10;4;9;5633;0;10;8;6;18;18;38;14;38;4;0;0
"190";"org.eclipse.jdt.internal.ui.viewsupport";1;0;6;1;0;0;0;6;230;2;5;4;417;20;2;1;0;6;6;4;1;42;5;2;1
"191";"org.eclipse.jdt.internal.ui.util";3;0;5;1;1;1;1;4;146;2;3;21;298;34;2;1;0;4;5;21;1;51;4;4;0
"192";"org.eclipse.jdt.internal.corext.refactoring.sef";0;0;5;0;0;0;0;5;14;2;4;14;36;0;2;1;0;5;5;41;1;41;4;0;0
"193";"org.eclipse.osgi.framework.adaptor";2;0;7;2;1;1;1;6;247;0;1;29;288;114;6;5;0;6;7;29;5;49;2;2;0
"194";"org.eclipse.ant.core";1;0;4;1;0;0;0;4;80;1;4;13;149;9;1;0;0;4;4;13;0;41;4;1;1
"195";"org.eclipse.jdt.core.dom.rewrite";0;0;4;0;0;0;0;4;58;1;4;1;131;0;1;0;0;4;4;1;0;35;4;0;0
"196";"org.eclipse.osgi.framework.internal.reliablefile";0;0;3;0;1;1;1;2;1120;0;1;34;1136;0;2;1;0;2;3;34;1;43;2;0;1
"197";"org.eclipse.core.internal.registry";2;0;8;1;0;0;0;8;5186;2;5;6;5730;1025;2;3;0;8;8;6;3;39;5;3;0
"198";"org.eclipse.jface.text.source";2;1;9;1;2;2;2;7;3357;3;4;2;4106;206;3;3;0;7;9;18;3;51;6;3;0
"199";"org.eclipse.pde.internal.ui.properties";0;0;4;0;0;0;0;4;18;2;3;19;34;0;2;1;0;4;4;41;1;41;3;0;0
"200";"org.eclipse.ant.internal.ui.debug";1;0;4;1;0;0;0;4;26;2;3;20;38;18;2;1;0;4;4;20;1;35;3;1;0
"201";"org.eclipse.jdt.internal.ui.search";1;0;6;1;0;0;0;6;566;2;5;3;1573;122;2;1;0;6;6;3;1;35;5;4;5
"202";"org.eclipse.jdt.internal.ui.refactoring.reorg";3;0;7;1;1;1;1;6;426;1;6;1;819;51;1;0;0;6;7;1;0;51;7;3;5
"203";"org.eclipse.ui.internal.browser.browsers";2;0;3;1;0;0;0;3;34;2;2;39;42;37;2;1;0;3;3;39;1;42;2;2;0
"204";"org.eclipse.swt.layout";0;0;11;0;1;1;1;10;812;3;5;2;1522;0;3;5;0;10;11;2;5;52;6;1;1
"205";"org.eclipse.pde.core";1;0;2;1;0;0;0;2;78;0;1;35;78;6;2;1;0;2;2;35;1;35;1;1;0
"206";"org.eclipse.ui.forms.editor";0;1;5;0;2;2;2;3;138;1;3;20;169;0;1;0;0;3;5;20;0;52;5;0;0
"207";"org.eclipse.jdt.internal.ui.macbundler";1;0;4;1;0;0;0;4;74;2;3;11;141;44;2;1;0;4;4;11;1;35;3;1;0
"208";"org.eclipse.swt.dnd";1;0;3;1;0;0;0;3;710;1;3;9;888;145;1;0;0;3;3;9;0;35;3;1;3
"209";"org.eclipse.jdt.internal.debug.eval";2;0;2;1;0;0;0;2;26;1;2;17;26;10;1;0;0;2;2;17;0;35;2;2;0
"210";"org.eclipse.jdt.internal.corext.util";2;1;12;2;2;2;4;8;879;4;6;1;1227;178;4;2;2;10;12;41;4;50;8;3;10
"211";"org.eclipse.osgi.service.resolver";3;1;6;2;2;2;2;4;1389;2;3;29;1625;81;2;1;0;4;6;29;1;49;5;3;0
"212";"org.eclipse.jface.text";1;1;9;1;2;2;2;7;7810;2;6;0;10032;264;2;1;0;7;9;20;1;51;8;2;0
"213";"org.eclipse.jdt.internal.corext.refactoring.typeconstraints2";3;0;12;3;0;0;0;12;749;7;3;8;1101;74;7;9;0;12;12;8;9;40;3;3;0
"214";"org.eclipse.core.runtime";1;0;4;1;1;1;1;3;408;2;2;11;536;30;2;1;0;3;4;11;1;50;3;4;0
"215";"org.eclipse.ui.internal.layout";1;0;3;1;0;0;0;3;5579;2;2;2;5689;2288;2;1;0;3;3;2;1;35;2;2;0
"216";"org.eclipse.ant.internal.ui.dtd";1;0;2;1;0;0;0;2;50;1;2;22;55;24;1;0;0;2;2;22;0;35;2;1;0
"217";"org.eclipse.jdt.ui";0;0;5;0;1;1;1;4;180;1;4;4;260;0;1;0;0;4;5;4;0;51;5;0;1
"218";"org.eclipse.jdt.debug.eval";0;0;2;0;0;0;0;2;46;1;2;17;67;0;1;0;0;2;2;17;0;35;2;0;0
"219";"org.eclipse.jdt.internal.compiler.flow";0;0;3;0;0;0;0;3;306;2;2;22;386;0;2;1;0;3;3;22;1;35;2;0;0
"220";"org.eclipse.ui.views.framelist";3;0;6;2;0;0;0;6;1868;3;3;2;2235;120;3;3;0;6;6;35;3;35;3;3;0
"221";"org.eclipse.ui.internal.intro.impl";0;0;7;0;0;0;2;5;164;5;3;33;210;0;5;2;2;7;7;39;4;39;3;0;0
"222";"org.eclipse.ui.forms";1;0;4;1;0;0;0;4;439;3;2;14;447;8;3;2;0;4;4;32;2;32;2;1;0
"223";"org.eclipse.ui.help";0;0;4;0;0;0;0;4;511;2;3;2;569;0;2;1;0;4;4;2;1;35;3;0;0
"224";"org.eclipse.pde.internal.core.ibundle";1;0;2;1;0;0;0;2;60;0;1;35;60;21;2;1;0;2;2;35;1;35;1;2;0
"225";"org.eclipse.ui.wizards.datatransfer";1;0;8;1;1;1;1;7;3636;3;5;2;3886;92;3;2;0;7;8;2;2;51;6;1;2
"226";"org.eclipse.jdt.junit.wizards";0;0;11;0;4;1;7;4;277;0;1;39;362;0;7;3;6;7;11;39;9;49;2;0;3
"227";"org.eclipse.jdt.internal.junit.runner";3;0;5;2;1;1;1;4;62;3;2;24;91;34;3;2;0;4;5;24;2;51;3;3;0
"228";"org.eclipse.search2.internal.ui.basic.views";3;0;4;1;1;1;1;3;82;1;3;25;130;14;1;0;0;3;4;25;0;51;4;3;0
"229";"org.eclipse.jdt.internal.corext";0;0;4;0;1;1;1;3;32;2;2;10;43;0;2;1;0;3;4;10;1;51;3;0;0
"230";"org.eclipse.ui.internal.ide.registry";1;1;5;1;2;2;2;3;3198;2;2;2;3400;238;2;1;0;3;5;2;1;51;4;2;0
"231";"org.eclipse.ui.keys";1;0;4;1;0;0;0;4;2915;2;3;2;5499;81;2;1;0;4;4;2;1;35;3;1;0
"232";"org.eclipse.core.runtime.content";1;0;5;1;0;0;0;5;184;2;4;20;270;0;2;1;0;5;5;33;1;39;4;1;0
"233";"org.eclipse.jdt.launching.sourcelookup";3;0;4;2;0;0;0;4;72;3;2;33;128;20;3;2;0;4;4;33;2;41;2;3;0
"234";"org.eclipse.jdt.core.formatter";1;0;2;1;0;0;0;2;25;1;2;35;33;33;1;0;0;2;2;35;0;39;2;1;1
"235";"org.eclipse.jdt.internal.debug.ui.launcher";1;0;4;1;0;0;0;4;242;2;3;1;280;29;2;1;0;4;4;1;1;35;3;2;0
"236";"org.eclipse.core.variables";1;0;2;1;0;0;0;2;48;1;2;24;60;21;1;0;0;2;2;24;0;35;2;2;0
"237";"org.eclipse.jdt.internal.ui.refactoring.nls";2;0;6;1;1;1;2;4;330;2;3;2;808;18;2;1;1;5;6;2;2;46;4;3;0
"238";"org.eclipse.ui.texteditor";2;0;10;1;1;1;1;9;7450;3;6;1;9208;1096;3;3;0;9;10;1;3;43;7;3;5
"239";"org.eclipse.ui.internal.wizards.preferences";2;3;5;2;5;2;5;0;124;0;0;44;124;77;3;0;3;0;5;47;3;47;2;2;1
"240";"org.eclipse.team.internal.ccvs.core.connection";1;0;4;1;0;0;0;4;117;2;3;8;201;28;2;1;0;4;4;8;1;41;3;1;1
"241";"org.eclipse.pde.internal.runtime";0;0;4;0;0;0;0;4;102;2;3;14;127;0;2;1;0;4;4;14;1;35;3;0;4
"242";"org.eclipse.jdt.internal.corext.refactoring.typeconstraints.types";2;0;6;1;1;1;1;5;518;3;3;30;957;59;3;2;0;5;6;30;2;48;4;2;0
"243";"org.eclipse.ui.internal.dialogs";3;0;4;2;0;0;0;4;20623;2;3;2;24069;1026;2;1;0;4;4;2;1;35;3;5;20
"244";"org.eclipse.jdt.internal.codeassist.impl";0;0;15;0;1;1;2;13;345;7;6;1;700;0;7;7;1;14;15;11;8;49;7;0;2
"245";"org.eclipse.jdt.internal.ui.text.javadoc";4;0;6;2;0;0;1;5;474;2;4;10;588;254;2;1;1;6;6;18;2;42;4;5;0
"246";"org.osgi.service.condpermadmin";1;0;6;1;3;1;3;3;356;0;1;30;437;96;3;2;2;3;6;30;4;46;2;1;8
"247";"org.eclipse.update.internal.ui.preferences";0;0;6;0;0;0;1;5;62;3;3;9;125;0;3;2;1;6;6;41;3;41;3;0;0
"248";"org.eclipse.pde.internal.core.isite";2;0;3;1;0;0;0;3;64;1;3;16;85;12;1;0;0;3;3;16;0;35;3;2;0
"249";"org.eclipse.ui.internal.cheatsheets.data";1;0;3;1;0;0;0;3;114;2;2;25;127;24;2;1;0;3;3;25;1;36;2;1;0
"250";"org.eclipse.debug.ui.console";0;0;6;0;0;0;0;6;64;3;4;9;151;0;3;2;0;6;6;9;2;35;4;0;0
"251";"org.eclipse.core.internal.content";2;0;17;2;1;1;6;11;1826;9;4;2;3815;225;9;7;5;16;17;38;12;50;5;2;0
"252";"org.eclipse.jdt.internal.core";3;0;6;2;0;0;0;6;1607;2;4;1;4169;196;2;2;0;6;6;1;2;39;4;4;24
"253";"org.eclipse.pde.internal.ui.wizards";0;0;4;0;0;0;0;4;112;1;4;7;214;0;1;0;0;4;4;7;0;35;4;0;0
"254";"org.eclipse.jdt.internal.compiler.ast";3;1;11;2;2;2;2;9;3984;2;6;1;7795;75;2;3;0;9;11;1;3;50;8;4;90
"255";"org.eclipse.ui.internal.ide.dialogs";2;0;6;2;1;1;1;5;21665;3;2;1;23119;2221;3;3;0;5;6;1;3;51;3;3;5
"256";"org.eclipse.debug.internal.ui.stringsubstitution";2;0;3;1;0;0;0;3;102;2;2;6;126;75;2;1;0;3;3;6;1;35;2;2;0
"257";"org.eclipse.jdt.ui.actions";1;0;6;1;0;0;0;6;947;1;6;1;1768;42;1;0;0;6;6;1;0;35;6;4;3
"258";"org.eclipse.help.internal.webapp.data";2;0;5;1;1;1;1;4;141;2;3;1;300;205;2;1;0;4;5;1;1;44;4;2;0
"259";"org.eclipse.pde.internal.core.product";2;0;5;1;0;0;0;5;825;4;2;29;945;36;4;3;0;5;5;29;3;35;2;2;0
"260";"org.eclipse.swt.internal.accessibility.gtk";0;0;4;0;0;0;0;4;290;3;2;3;313;0;3;2;0;4;4;17;2;17;2;0;0
"261";"org.eclipse.pde.internal.ui.wizards.exports";0;1;9;0;2;2;2;7;1202;6;2;4;1644;0;6;5;0;7;9;34;5;48;4;0;0
"262";"org.eclipse.jdt.internal.debug.ui.display";0;0;8;0;1;1;1;7;225;2;5;7;641;0;2;2;0;7;8;17;2;50;6;0;0
"263";"com.sun.jdi.request";2;0;4;1;0;0;0;4;142;2;3;6;166;12;2;1;0;4;4;6;1;35;3;2;0
"264";"org.eclipse.team.internal.ccvs.core.client.listeners";1;0;5;1;0;0;0;5;113;1;5;9;293;6;1;0;0;5;5;9;0;41;5;1;0
"265";"org.eclipse.jdt.debug.ui";0;0;2;0;0;0;0;2;20;1;2;24;20;0;1;0;0;2;2;24;0;35;2;0;0
"266";"org.eclipse.osgi.framework.internal.core";4;0;8;4;1;1;1;7;5419;4;4;9;5745;178;4;3;0;7;8;29;3;47;5;4;38
"267";"org.eclipse.osgi.framework.log";0;0;2;0;1;1;1;1;19;0;1;34;20;0;1;0;0;1;2;34;0;49;2;0;0
"268";"org.eclipse.jdt.internal.corext.refactoring.code";0;0;6;0;0;0;0;6;1271;3;3;1;1461;0;3;3;0;6;6;32;3;32;3;0;6
"269";"org.eclipse.platform.internal";0;0;2;0;1;1;1;1;16;0;1;35;20;0;1;0;0;1;2;35;0;44;2;0;0
"270";"org.eclipse.ant.internal.ui.antsupport.logger.util";0;0;2;0;0;0;0;2;8;1;2;30;11;0;1;0;0;2;2;30;0;35;2;0;0
"271";"org.eclipse.ui.internal.texteditor.quickdiff";3;0;11;2;1;1;2;9;630;3;5;2;1257;322;3;4;1;10;11;18;5;51;6;3;1
"272";"org.eclipse.ant.internal.ui.dtd.schema";1;0;4;1;0;0;0;4;62;1;4;7;76;36;1;0;0;4;4;7;0;35;4;1;0
"273";"org.eclipse.jdt.debug.ui.launchConfigurations";0;0;6;0;0;0;0;6;158;1;6;1;326;0;1;0;0;6;6;1;0;41;6;0;0
"274";"org.eclipse.jdi.internal";2;0;5;1;0;0;0;5;694;2;4;1;1136;194;2;1;0;5;5;1;1;41;4;4;1
"275";"org.eclipse.core.commands.common";0;0;6;0;0;0;0;6;152;3;3;30;229;0;3;3;0;6;6;30;3;39;3;0;1
"276";"org.eclipse.ui.views.contentoutline";0;0;7;0;0;0;0;7;572;4;3;2;613;0;4;4;0;7;7;35;4;35;3;0;0
"277";"org.eclipse.pde.internal.core.site";1;0;5;1;0;0;0;5;106;2;4;15;260;10;2;1;0;5;5;15;1;42;4;2;0
"278";"org.eclipse.jdt.internal.core.search.matching";4;0;11;2;0;0;0;11;1356;3;7;1;4198;2107;3;4;0;11;11;27;4;41;7;7;6
"279";"org.eclipse.jdt.internal.debug.ui";2;0;7;1;0;0;0;7;559;2;6;1;1286;388;2;1;0;7;7;1;1;35;6;5;9
"280";"org.eclipse.jdt.internal.ui";2;0;9;1;1;1;1;8;200;3;5;8;312;32;3;3;0;8;9;11;3;51;6;4;4
"281";"org.eclipse.pde.internal";0;0;3;0;0;0;0;3;77;1;3;7;112;0;1;0;0;3;3;7;0;35;3;0;2
"282";"org.eclipse.pde.internal.ui.editor.site";2;0;8;1;0;0;0;8;2038;2;6;2;2806;100;2;2;0;8;8;25;2;41;6;2;0
"283";"org.eclipse.ui.progress";1;0;4;1;0;0;0;4;1463;3;2;2;1569;68;3;2;0;4;4;2;2;35;2;2;0
"284";"org.eclipse.text.edits";2;1;7;2;2;2;2;5;1102;4;2;15;1603;178;4;3;0;5;7;15;3;51;4;2;0
"285";"org.eclipse.ant.internal.ui.model";1;0;13;1;1;1;1;12;3155;7;5;14;3932;133;7;7;0;12;13;14;7;50;6;2;2
"286";"org.eclipse.ui.internal.intro.impl.util";0;1;9;0;3;3;3;6;200;2;5;9;318;0;2;1;0;6;9;39;1;52;8;0;0
"287";"org.eclipse.jdt.internal.ui.dialogs";2;0;10;2;0;0;0;10;1284;3;7;3;2640;352;3;3;0;10;10;29;3;42;7;3;4
"288";"org.eclipse.ant.internal.ui.editor.text";1;0;5;1;1;1;1;4;252;2;3;4;340;65;2;1;0;4;5;4;1;44;4;1;3
"289";"org.eclipse.ant.internal.ui.dtd.util";0;0;2;0;0;0;0;2;56;0;1;35;56;0;2;1;0;2;2;35;1;35;1;0;1
"290";"org.eclipse.ui.internal.cheatsheets.views";1;0;4;1;2;1;2;2;440;1;2;30;557;8;2;0;1;2;4;44;1;44;3;1;0
"291";"org.eclipse.pde.internal.ui.wizards.imports";1;0;17;1;1;1;5;12;2144;9;5;7;2295;322;9;7;4;16;17;35;11;49;6;1;0
"292";"org.eclipse.ui.part";2;0;4;2;0;0;0;4;10820;2;2;2;11395;763;2;2;0;4;4;2;2;35;2;2;1
"293";"org.osgi.service.packageadmin";0;0;4;0;1;1;1;3;866;0;1;29;924;0;3;2;0;3;4;29;2;46;2;0;3
"294";"org.eclipse.help.internal.base.util";0;0;4;0;0;0;0;4;20;2;3;8;35;0;2;1;0;4;4;8;1;35;3;0;0
"295";"org.eclipse.core.internal.utils";0;0;5;0;0;0;0;5;176;1;5;7;223;0;1;0;0;5;5;7;0;34;5;0;2
"296";"org.eclipse.pde.internal.core.build";0;0;5;0;0;0;0;5;273;2;4;16;335;0;2;1;0;5;5;16;1;35;4;0;0
"297";"org.eclipse.pde.internal.ui.elements";0;0;2;0;0;0;0;2;62;0;1;35;62;0;2;1;0;2;2;35;1;35;1;0;0
"298";"org.eclipse.jface.preference";2;0;4;2;0;0;0;4;14724;3;2;1;15040;812;3;2;0;4;4;1;2;35;2;2;1
"299";"org.eclipse.jdt.launching";3;0;5;3;0;0;0;5;219;1;5;5;448;13;1;0;0;5;5;5;0;35;5;4;2
"300";"org.eclipse.ant.internal.ui.launchConfigurations";3;0;6;2;0;0;0;6;329;1;6;1;789;152;1;0;0;6;6;1;0;41;6;3;10
"301";"org.eclipse.core.expressions";1;0;2;1;0;0;0;2;72;0;1;35;72;23;2;1;0;2;2;35;1;35;1;3;0
"302";"org.eclipse.help.internal.protocols";0;0;6;0;2;1;2;4;10;2;3;19;27;0;2;1;1;4;6;19;2;43;4;0;0
"303";"org.eclipse.jdt.ui.wizards";4;0;7;3;1;1;1;6;134;2;5;10;281;183;2;1;0;6;7;31;1;51;6;5;3
"304";"org.eclipse.jdt.internal.corext.refactoring.rename";0;0;12;0;1;1;1;11;301;5;7;4;1136;0;5;4;0;11;12;18;4;47;8;0;2
"305";"org.eclipse.core.internal.dtree";2;0;6;2;0;0;0;6;138;2;4;20;337;161;2;2;0;6;6;29;2;38;4;2;0
"306";"org.eclipse.jdt.internal.ui.preferences.formatter";2;0;8;1;1;1;1;7;2991;3;3;11;3933;12;3;4;0;7;8;32;4;51;4;2;1
"307";"org.eclipse.core.internal.variables";1;0;4;1;0;0;0;4;50;2;3;24;72;16;2;1;0;4;4;33;1;41;3;1;0
"308";"org.eclipse.jface.wizard";1;0;4;1;0;0;0;4;4848;2;3;2;4948;524;2;1;0;4;4;2;1;35;3;1;0
"309";"org.eclipse.pde.internal.runtime.logview";1;0;7;1;0;0;0;7;1396;2;6;1;1847;20;2;1;0;7;7;34;1;41;6;1;0
"310";"org.eclipse.ant.internal.core.ant";1;0;12;1;1;1;1;11;273;5;6;13;702;14;5;5;0;11;12;29;5;44;7;1;0
"311";"org.eclipse.ant.internal.ui";1;0;6;1;0;0;0;6;108;2;4;14;195;28;2;2;0;6;6;14;2;35;4;1;3
"312";"org.eclipse.jdt.internal.ui.refactoring.code";0;0;8;0;1;1;1;7;53;2;5;4;129;0;2;2;0;7;8;22;2;47;6;0;0
"313";"org.eclipse.swt.internal.image";1;0;4;1;0;0;0;4;320;2;3;14;401;40;2;1;0;4;4;14;1;35;3;1;1
"314";"org.eclipse.debug.internal.ui.views.console";3;0;7;1;1;1;1;6;869;3;4;1;1137;56;3;2;0;6;7;9;2;51;5;3;1
"315";"org.eclipse.core.boot";0;0;2;0;0;0;0;2;16;0;1;34;16;0;2;1;0;2;2;34;1;34;1;0;0
"316";"org.eclipse.ui.preferences";3;0;7;3;0;0;0;7;634;4;3;12;682;12;4;4;0;7;7;12;4;35;3;3;1
"317";"org.eclipse.ant.internal.ui.editor.utils";0;2;14;0;4;2;4;10;96;3;7;7;276;0;3;3;2;10;14;38;5;48;9;0;0
"318";"org.eclipse.ant.internal.ui.console";0;1;6;0;2;2;2;4;250;2;3;14;417;0;2;1;0;4;6;33;1;51;5;0;0
"319";"org.eclipse.update.operations";1;0;2;1;0;0;0;2;92;0;1;36;92;16;2;1;0;2;2;36;1;36;1;1;0
"320";"org.eclipse.ui.internal.application";0;0;2;0;0;0;0;2;8;0;1;33;8;0;2;1;0;2;2;33;1;33;1;0;0
"321";"org.osgi.util.tracker";0;0;5;0;1;1;1;4;2306;3;2;25;2347;0;3;2;0;4;5;29;2;46;3;0;0
"322";"org.eclipse.pde.internal.ui.search";2;0;3;1;0;0;0;3;366;2;2;19;488;71;2;1;0;3;3;19;1;35;2;2;0
"323";"org.eclipse.jdt.internal.ui.refactoring";2;0;9;1;0;0;1;8;946;3;6;2;1692;31;3;2;1;9;9;2;3;42;6;3;1
"324";"org.eclipse.jdt.internal.ui.callhierarchy";3;0;5;1;0;0;0;5;492;1;5;1;1025;82;1;0;0;5;5;1;0;42;5;3;1
"325";"org.eclipse.jdt.internal.ui.wizards";2;0;6;1;1;1;1;5;769;1;5;10;1124;16;1;0;0;5;6;10;0;47;6;3;14
"326";"org.eclipse.jface.text.hyperlink";0;1;7;0;2;2;2;5;252;3;3;22;418;0;3;2;0;5;7;22;2;51;5;0;0
"327";"org.eclipse.ui.internal.editorsupport.win32";0;0;5;0;1;1;1;4;1367;2;3;1;1451;0;2;1;0;4;5;1;1;51;4;0;1
"328";"org.eclipse.jdt.internal.ui.actions";3;0;9;1;2;1;2;7;483;1;7;2;875;55;2;0;1;7;9;49;1;49;8;4;4
"329";"org.eclipse.core.internal.properties";2;0;5;2;0;0;0;5;572;3;2;23;572;10;3;3;0;5;5;30;3;30;2;2;0
"330";"org.eclipse.update.internal.ui.properties";1;0;3;1;0;0;0;3;61;1;3;9;102;20;1;0;0;3;3;9;0;41;3;1;0
"331";"org.eclipse.update.internal.scheduler";1;0;6;1;0;0;0;6;517;4;3;9;655;20;4;3;0;6;6;33;3;41;3;1;0
"332";"org.eclipse.ltk.internal.ui.refactoring.util";0;0;2;0;0;0;0;2;16;0;1;35;16;0;2;1;0;2;2;35;1;35;1;0;0
"333";"org.eclipse.jdt.internal.corext.callhierarchy";3;1;7;1;2;2;2;5;118;1;5;1;254;24;1;0;0;5;7;1;0;51;7;3;0
"334";"org.eclipse.pde.ui.templates";0;0;4;0;0;0;0;4;72;2;3;11;123;0;2;1;0;4;4;14;1;35;3;0;0
"335";"org.eclipse.pde.internal.ui.wizards.extension";0;0;7;0;0;0;0;7;221;2;5;7;425;0;2;2;0;7;7;20;2;41;5;0;0
"336";"org.eclipse.jdt.internal.ui.javadocexport";0;0;6;0;1;1;2;4;398;2;4;3;720;0;2;0;1;5;6;42;1;51;5;0;1
"337";"org.eclipse.jdt.internal.corext.refactoring.nls.changes";0;0;7;0;1;1;2;5;122;2;4;1;231;0;2;1;1;6;7;35;2;51;5;0;0
"338";"org.eclipse.compare.rangedifferencer";0;0;3;0;0;0;0;3;32;2;2;23;54;0;2;1;0;3;3;23;1;35;2;0;0
"339";"org.eclipse.ui.cheatsheets";1;0;3;1;0;0;0;3;64;2;2;25;75;8;2;1;0;3;3;25;1;36;2;1;0
"340";"org.eclipse.search.internal.core.text";2;0;6;1;0;0;0;6;230;2;4;11;506;94;2;2;0;6;6;18;2;41;4;3;1
"341";"org.eclipse.jdt.internal.ui.dnd";0;0;5;0;1;1;1;4;332;3;2;24;382;0;3;2;0;4;5;24;2;51;3;0;0
"342";"org.eclipse.update.internal.configurator.branding";0;0;4;0;0;0;0;4;31;2;3;22;64;0;2;1;0;4;4;41;1;41;3;0;0
"343";"org.eclipse.ui.internal.intro.impl.model";2;0;17;2;0;0;8;9;2338;11;6;6;3485;417;11;3;8;17;17;39;11;39;6;2;0
"344";"org.eclipse.help.ui.internal.browser.embedded";0;1;6;0;2;2;2;4;123;2;3;8;215;0;2;1;0;4;6;33;1;50;5;0;0
"345";"org.eclipse.pde.internal.ui.wizards.plugin";0;0;7;0;0;0;0;7;2901;3;4;1;3056;136;3;3;0;7;7;10;3;35;4;1;0
"346";"org.eclipse.team.ui";0;1;9;0;2;2;2;7;148;2;6;5;239;0;2;1;0;7;9;17;1;50;8;0;0
"347";"org.eclipse.jface.text.information";0;1;4;0;2;2;2;2;64;0;1;35;114;0;2;1;0;2;4;35;1;51;3;0;0
"348";"org.eclipse.jdt.internal.formatter.comment";1;0;2;1;0;0;0;2;13;0;1;39;13;0;2;1;0;2;2;39;1;39;1;1;0
"349";"org.eclipse.pde.internal.ui.launcher";1;1;12;1;2;2;2;10;758;2;7;3;2371;30;2;3;0;10;12;7;3;49;9;2;0
"350";"org.eclipse.debug.internal.ui.views.registers";1;0;5;1;1;1;1;4;24;2;3;1;39;80;2;1;0;4;5;33;1;47;4;2;1
"351";"org.eclipse.ui.internal.forms.widgets";1;0;7;1;2;1;2;5;358;2;4;17;802;294;2;1;1;5;7;17;2;44;5;1;0
"352";"org.eclipse.core.commands";2;0;6;2;0;0;0;6;1813;3;3;30;2673;58;3;3;0;6;6;30;3;39;3;2;4
"353";"org.eclipse.debug.internal.ui";3;0;10;2;0;0;0;10;424;3;6;1;1244;229;3;4;0;10;10;14;4;38;6;3;8
"354";"org.eclipse.ui.views.markers.internal";1;0;3;1;0;0;0;3;19246;2;2;2;20007;1744;2;1;0;3;3;2;1;35;2;3;9
"355";"org.eclipse.swt.internal.photon";1;0;5;1;0;0;0;5;242;3;3;7;266;38;3;2;0;5;5;19;2;35;3;1;0
"356";"org.eclipse.help.ui";0;0;8;0;0;0;1;7;384;6;2;29;689;0;6;5;1;8;8;29;6;42;2;0;0
"357";"org.eclipse.core.commands.operations";0;2;10;0;3;2;3;7;2121;5;2;30;5230;0;5;5;1;7;10;30;6;51;4;0;4
"358";"org.eclipse.ui.internal.util";0;0;3;0;0;0;0;3;608;2;2;2;670;0;2;1;0;3;3;2;1;35;2;0;0
"359";"org.eclipse.pde.internal.ui.build";0;0;7;0;0;0;0;7;139;5;3;14;164;7;5;4;0;7;7;31;4;31;3;2;0
"360";"org.eclipse.jdt.internal.launching";2;0;7;1;1;1;1;6;510;3;4;2;675;43;3;2;0;6;7;2;2;46;5;2;4
"361";"org.eclipse.pde.internal.ui.wizards.tools";0;0;6;0;0;0;0;6;764;2;5;7;1022;0;2;1;0;6;6;7;1;41;5;0;0
"362";"org.eclipse.help.ui.internal.util";2;0;3;2;0;0;0;3;62;2;2;8;76;8;2;1;0;3;3;33;1;33;2;2;0
"363";"org.eclipse.jdt.core.eval";0;0;3;0;0;0;0;3;57;1;3;16;76;0;1;0;0;3;3;16;0;35;3;0;0
"364";"org.eclipse.jface.bindings.keys";2;0;6;2;1;1;1;5;2421;2;4;25;4256;211;2;1;0;5;6;25;1;43;5;2;0
"365";"org.eclipse.ui.internal.console";3;0;14;3;0;0;1;13;4016;10;4;5;4944;201;10;9;1;14;14;5;10;41;4;4;0
"366";"org.eclipse.ant.internal.ui.antsupport.logger";0;0;7;0;0;0;0;7;402;2;6;7;643;0;2;1;0;7;7;30;1;41;6;0;1
"367";"org.eclipse.ui.internal.keys";1;0;3;1;0;0;0;3;1882;2;2;2;3160;942;2;1;0;3;3;2;1;35;2;2;2
"368";"org.eclipse.jdt.internal.corext.refactoring.typeconstraints";3;0;5;1;1;1;1;4;541;3;2;1;751;46;3;2;0;4;5;1;2;51;3;3;0
"369";"org.eclipse.jdt.internal.junit.util";2;0;3;1;1;1;1;2;64;1;2;24;82;19;1;0;0;2;3;24;0;51;3;3;1
