"filename";"TotalPeopleInBurst";"MaximumCodeBurstLate";"NumberOfChanges";"MaxPeopleInBurst";"TotalBurstSizeLate";"NumberCodeBurstsLate";"NumberOfChangesLate";"NumberOfChangesEarly";"MaxChurnInBurst";"MaximumCodeBurstEarly";"NumberCodeBurstsEarly";"TimeFirstBurst";"TotalChurnInBurst";"ChurnTotal";"MaximumCodeBurst";"NumberOfConsecutiveChangesEarly";"NumberConsecutiveChangesLate";"TotalBurstSizeEarly";"TotalBurstSize";"TimeMaxBurst";"NumberConsecutiveChanges";"TimeLastBurst";"NumberCodeBursts";"PeopleTotal";"bugs"
"347";"org.eclipse.jface.text.information";0;0;4;0;0;0;2;2;40;0;1;35;40;0;2;1;0;2;2;35;1;35;1;0;0
"348";"org.eclipse.jdt.internal.formatter.comment";1;0;2;1;0;0;0;2;13;0;1;39;13;0;2;1;0;2;2;39;1;39;1;1;0
"349";"org.eclipse.pde.internal.ui.launcher";1;0;12;1;0;0;2;10;758;2;2;7;844;30;2;2;0;4;4;7;2;41;2;2;0
"350";"org.eclipse.debug.internal.ui.views.registers";0;0;5;0;0;0;1;4;0;0;0;-1;0;80;0;0;0;0;0;-1;0;-1;0;2;1
"351";"org.eclipse.ui.internal.forms.widgets";0;0;7;0;0;0;2;5;0;0;1;17;0;294;2;1;0;2;2;17;1;17;1;1;0
"352";"org.eclipse.core.commands";1;0;6;1;0;0;0;6;1813;3;2;30;2428;58;3;3;0;5;5;30;3;35;2;2;4
"353";"org.eclipse.debug.internal.ui";2;0;10;2;0;0;0;10;280;2;2;1;329;229;2;2;0;4;4;1;2;16;2;3;8
"354";"org.eclipse.ui.views.markers.internal";1;0;3;1;0;0;0;3;19246;0;1;2;19246;1744;2;1;0;2;2;2;1;2;1;3;9
"355";"org.eclipse.swt.internal.photon";0;0;5;0;0;0;0;5;22;0;1;19;22;38;3;2;0;3;3;19;2;19;1;1;0
"356";"org.eclipse.help.ui";0;0;8;0;0;0;1;7;210;3;2;29;279;0;3;3;0;5;5;31;3;31;2;0;0
"357";"org.eclipse.core.commands.operations";0;0;10;0;2;1;3;7;1395;2;2;30;2582;0;2;2;1;4;6;30;3;44;3;0;4
"358";"org.eclipse.ui.internal.util";0;0;3;0;0;0;0;3;608;0;1;2;608;0;2;1;0;2;2;2;1;2;1;0;0
"359";"org.eclipse.pde.internal.ui.build";0;0;7;0;0;0;0;7;65;2;2;31;110;7;2;2;0;4;4;31;2;34;2;2;0
"360";"org.eclipse.jdt.internal.launching";0;0;7;0;0;0;1;6;62;0;1;4;62;43;2;1;0;2;2;4;1;4;1;2;4
"361";"org.eclipse.pde.internal.ui.wizards.tools";0;0;6;0;0;0;0;6;764;0;1;7;764;0;2;1;0;2;2;7;1;7;1;0;0
"362";"org.eclipse.help.ui.internal.util";0;0;3;0;0;0;0;3;0;0;0;-1;0;8;0;0;0;0;0;-1;0;-1;0;2;0
"363";"org.eclipse.jdt.core.eval";0;0;3;0;0;0;0;3;0;0;0;-1;0;0;0;0;0;0;0;-1;0;-1;0;0;0
"364";"org.eclipse.jface.bindings.keys";1;0;6;1;0;0;1;5;0;0;1;25;0;211;2;1;0;2;2;25;1;25;1;2;0
"365";"org.eclipse.ui.internal.console";3;0;14;3;0;0;1;13;4016;0;1;5;4016;201;10;9;0;10;10;5;9;5;1;4;0
"366";"org.eclipse.ant.internal.ui.antsupport.logger";0;0;7;0;0;0;0;7;0;0;0;-1;0;0;0;0;0;0;0;-1;0;-1;0;0;1
"367";"org.eclipse.ui.internal.keys";1;0;3;1;0;0;0;3;1882;0;1;2;1882;942;2;1;0;2;2;2;1;2;1;2;2
"368";"org.eclipse.jdt.internal.corext.refactoring.typeconstraints";1;0;5;1;0;0;1;4;509;0;1;1;509;46;2;1;0;2;2;1;1;1;1;3;0
"369";"org.eclipse.jdt.internal.junit.util";0;0;3;0;0;0;1;2;0;0;0;-1;0;19;0;0;0;0;0;-1;0;-1;0;3;1
"370";"org.eclipse.jdt.ui.refactoring";0;0;9;0;0;0;1;8;19;2;2;32;38;0;2;2;0;4;4;32;2;39;2;0;0
"371";"org.eclipse.jface.window";2;0;11;2;0;0;2;9;2828;3;3;2;3167;14;3;4;0;7;7;15;4;35;3;2;1
"372";"org.eclipse.jface.text.reconciler";0;0;4;0;0;0;2;2;0;0;0;-1;0;16;0;0;0;0;0;-1;0;-1;0;1;0
"373";"org.eclipse.team.ui.synchronize";0;0;4;0;0;0;0;4;4;0;1;8;4;281;2;1;0;2;2;8;1;8;1;2;0
"374";"org.eclipse.team.internal.ccvs.ui.console";0;0;3;0;0;0;0;3;45;0;1;14;45;0;2;1;0;2;2;14;1;14;1;0;0
"375";"org.eclipse.pde.internal.core.search";1;0;3;1;0;0;0;3;16;0;1;20;16;18;2;1;0;2;2;20;1;20;1;2;0
"376";"org.eclipse.search.ui";1;0;7;1;2;1;2;5;49;0;1;18;94;12;2;1;1;2;4;18;2;51;2;3;0
"377";"org.eclipse.jdt.internal.ui.browsing";0;0;8;0;0;0;2;6;100;0;1;32;100;50;2;1;0;2;2;32;1;32;1;2;1
"378";"org.eclipse.jface.text.formatter";0;0;4;0;0;0;2;2;0;0;0;-1;0;0;0;0;0;0;0;-1;0;-1;0;0;0
"379";"org.eclipse.core.resources.refresh";0;0;2;0;0;0;0;2;38;0;1;34;38;0;2;1;0;2;2;34;1;34;1;0;0
"380";"org.eclipse.team.internal.ccvs.ui";0;0;8;0;0;0;1;7;89;0;1;3;89;6;3;2;0;3;3;3;2;3;1;1;12
"381";"org.eclipse.team.core.synchronize";0;0;4;0;0;0;1;3;0;0;0;-1;0;0;0;0;0;0;0;-1;0;-1;0;0;0
"382";"org.eclipse.ui.internal.part.multiplexer";1;0;4;1;0;0;0;4;0;0;1;33;0;41;2;1;0;2;2;33;1;33;1;2;1
"383";"org.eclipse.debug.internal.ui.views.launch";1;0;15;1;2;1;2;13;1203;4;3;7;2156;16;4;5;1;8;10;20;6;47;4;2;3
"384";"org.eclipse.update.internal.security";0;0;6;0;0;0;1;5;63;3;2;23;77;8;3;2;1;5;5;41;3;41;2;1;0
"385";"org.eclipse.update.internal.ui.servlets";0;0;1;0;0;0;0;1;0;0;0;-1;0;0;0;0;0;0;0;-1;0;-1;0;0;0
"386";"org.eclipse.debug.core.sourcelookup";0;0;3;0;0;0;0;3;0;0;0;-1;0;0;0;0;0;0;0;-1;0;-1;0;0;0
"387";"org.eclipse.ui.internal.intro";0;0;3;0;0;0;0;3;305;0;1;2;305;0;2;1;0;2;2;2;1;2;1;0;0
"388";"org.eclipse.swt.graphics";2;0;16;2;0;0;3;13;2748;5;3;3;4870;372;5;7;0;10;10;38;7;38;3;4;19
"389";"org.eclipse.swt.internal.gnome";0;0;3;0;2;1;2;1;94;0;0;44;94;0;2;0;1;0;2;44;1;44;1;0;0
"390";"org.eclipse.jface.text.source.projection";0;0;11;0;2;1;4;7;496;0;1;34;510;0;2;1;1;2;4;34;2;45;2;0;0
"391";"org.osgi.service.permissionadmin";0;0;3;0;0;0;1;2;262;0;1;29;262;0;2;1;0;2;2;29;1;29;1;0;2
"392";"org.eclipse.ui.internal.wizards";1;0;4;1;0;0;0;4;0;0;1;31;0;10;2;1;0;2;2;31;1;31;1;2;0
"393";"org.eclipse.pde.internal.core.feature";0;0;9;0;0;0;1;8;7;0;1;15;7;0;2;1;0;2;2;15;1;15;1;0;0
"394";"org.eclipse.ui.internal.intro.impl.swt";1;0;6;1;0;0;0;6;356;2;2;9;456;44;2;2;0;4;4;9;2;39;2;2;0
"395";"org.eclipse.help.internal.util";0;0;2;0;0;0;0;2;0;0;0;-1;0;0;0;0;0;0;0;-1;0;-1;0;0;0
"396";"org.eclipse.swt.printing";0;0;4;0;0;0;0;4;20;0;1;12;20;0;2;1;0;2;2;12;1;12;1;0;1
"397";"org.eclipse.jdt.internal.debug.ui.console";0;0;5;0;0;0;0;5;195;0;1;11;195;88;2;1;0;2;2;11;1;11;1;2;3
"398";"org.eclipse.core.filebuffers";0;0;6;0;0;0;3;3;0;0;0;-1;0;84;0;0;0;0;0;-1;0;-1;0;1;0
"399";"org.eclipse.help.internal.standalone";0;0;7;0;0;0;1;6;113;0;1;4;113;4;2;1;0;2;2;4;1;4;1;1;0
"400";"org.eclipse.ui.activities";1;0;3;1;0;0;0;3;1821;0;1;2;1821;461;2;1;0;2;2;2;1;2;1;2;3
"401";"org.eclipse.ui.actions";0;0;4;0;0;0;0;4;20893;0;1;2;20893;0;2;1;0;2;2;2;1;2;1;0;9
"402";"org.eclipse.core.filebuffers.manipulation";1;0;6;1;0;0;2;4;0;0;1;15;0;246;2;1;0;2;2;15;1;15;1;2;0
"403";"org.eclipse.jdt.internal.corext.refactoring.tagging";1;0;3;1;0;0;1;2;32;0;1;35;32;10;2;1;0;2;2;35;1;35;1;2;1
"404";"org.eclipse.ui.internal.cheatsheets.dialogs";0;0;4;0;0;0;2;2;0;0;0;-1;0;0;0;0;0;0;0;-1;0;-1;0;0;0
"405";"org.eclipse.jdt.internal.debug.ui.classpath";0;0;3;0;0;0;0;3;0;0;0;-1;0;0;0;0;0;0;0;-1;0;-1;0;0;0
"406";"org.eclipse.help.internal.browser.macosx";0;0;2;0;0;0;0;2;0;0;0;-1;0;0;0;0;0;0;0;-1;0;-1;0;0;0
"407";"org.eclipse.debug.core.model";0;0;5;0;0;0;0;5;0;0;0;-1;0;32;0;0;0;0;0;-1;0;-1;0;3;2
"408";"org.eclipse.jdi.internal.event";0;0;3;0;0;0;0;3;0;0;0;-1;0;0;0;0;0;0;0;-1;0;-1;0;0;0
"409";"org.eclipse.ui.internal.ide.model";0;0;4;0;0;0;0;4;1769;0;1;2;1769;87;2;1;0;2;2;2;1;2;1;3;1
"410";"org.eclipse.jdt.core.dom";1;0;6;1;0;0;0;6;7661;0;1;1;7661;690;3;2;0;3;3;1;2;1;1;5;8
"411";"org.eclipse.swt.awt";0;0;8;0;0;0;2;6;102;2;3;10;132;0;2;2;1;6;6;10;3;42;3;0;0
"412";"org.eclipse.pde.internal.ui.editor.text";1;0;4;1;0;0;0;4;158;0;1;2;158;57;2;1;0;2;2;2;1;2;1;3;0
"413";"org.eclipse.jdt.internal.core.builder";0;0;6;0;0;0;0;6;38;0;1;1;38;0;2;1;0;2;2;1;1;1;1;0;4
"414";"org.eclipse.update.internal.ui.wizards";0;0;4;0;0;0;0;4;0;0;0;-1;0;100;0;0;0;0;0;-1;0;-1;0;3;0
"415";"org.eclipse.ui.dialogs";0;0;3;0;0;0;0;3;20704;0;1;2;20704;15;2;1;0;2;2;2;1;2;1;3;6
"416";"com.sun.jdi.connect";0;0;2;0;0;0;0;2;0;0;0;-1;0;0;0;0;0;0;0;-1;0;-1;0;0;0
"417";"org.eclipse.core.internal.jobs";0;0;7;0;0;0;0;7;49;2;2;6;66;31;2;2;0;4;4;6;2;29;2;1;1
"418";"org.eclipse.pde.internal.ui.model.build";0;0;2;0;0;0;0;2;0;0;0;-1;0;0;0;0;0;0;0;-1;0;-1;0;0;0
"419";"org.eclipse.update.ui";0;0;6;0;0;0;3;3;35;0;1;41;35;0;2;1;0;2;2;41;1;41;1;0;0
"420";"org.eclipse.ui.console";2;0;15;2;0;0;0;15;2938;9;3;5;3588;87;9;10;0;13;13;5;10;19;3;3;0
"421";"org.eclipse.swt";0;0;9;0;0;0;1;8;76;3;2;29;103;0;3;3;0;5;5;29;3;35;2;0;1
"422";"org.eclipse.jdt.internal.debug.ui.monitors";1;0;7;1;0;0;1;6;2;0;1;17;2;106;2;1;0;2;2;17;1;17;1;4;0
"423";"com.sun.jdi.event";0;0;3;0;0;0;0;3;18;0;1;6;18;16;2;1;0;2;2;6;1;6;1;1;0
"424";"org.eclipse.pde.core.plugin";0;0;6;0;0;0;1;5;9;0;1;15;9;6;2;1;0;2;2;15;1;15;1;1;0
"425";"org.eclipse.jdt.internal.corext.refactoring";0;0;6;0;0;0;1;5;0;0;0;-1;0;86;0;0;0;0;0;-1;0;-1;0;3;4
"426";"org.eclipse.jdt.internal.ui.infoviews";3;0;10;2;2;1;4;6;426;2;2;4;442;369;2;1;2;4;6;4;3;47;3;4;0
"427";"org.eclipse.jdt.internal.core.util";1;0;5;1;0;0;0;5;1684;0;1;1;1684;2796;2;1;0;2;2;1;1;1;1;6;14
"428";"org.eclipse.jdt.internal.compiler.parser.diagnose";0;0;2;0;0;0;0;2;0;0;0;-1;0;0;0;0;0;0;0;-1;0;-1;0;0;0
"429";"org.eclipse.debug.ui.actions";0;0;5;0;0;0;0;5;39;0;1;20;39;8;2;1;0;2;2;20;1;20;1;1;3
"430";"org.eclipse.pde.internal.ui.editor.schema";1;0;9;1;0;0;1;8;6;0;1;2;6;64;2;1;0;2;2;2;1;2;1;2;0
"431";"org.eclipse.core.internal.commands.util";0;0;3;0;0;0;0;3;0;0;0;-1;0;0;0;0;0;0;0;-1;0;-1;0;0;0
"432";"org.eclipse.help.internal";0;0;2;0;0;0;0;2;0;0;0;-1;0;0;0;0;0;0;0;-1;0;-1;0;0;0
"433";"org.eclipse.jdt.internal.ui.text.spelling.engine";0;0;5;0;0;0;2;3;18;0;1;24;18;66;2;1;0;2;2;24;1;24;1;3;0
"434";"org.eclipse.jdt.core.jdom";0;0;2;0;0;0;0;2;0;0;0;-1;0;16;0;0;0;0;0;-1;0;-1;0;1;0
"435";"org.eclipse.ltk.internal.ui.refactoring";0;0;5;0;0;0;1;4;0;0;0;-1;0;119;0;0;0;0;0;-1;0;-1;0;3;0
"436";"org.eclipse.jdt.internal.ui.refactoring.sef";0;0;5;0;0;0;0;5;0;0;0;-1;0;0;0;0;0;0;0;-1;0;-1;0;0;0
"437";"org.eclipse.ui.forms.events";0;0;4;0;0;0;1;3;2;0;1;25;2;6;2;1;0;2;2;25;1;25;1;1;0
"438";"org.eclipse.team.internal.ccvs.ui.tags";1;0;6;1;0;0;1;5;3740;0;1;21;3740;456;2;1;0;2;2;21;1;21;1;1;0
"439";"org.eclipse.jdt.internal.corext.refactoring.participants";0;0;5;0;0;0;0;5;0;0;0;-1;0;0;0;0;0;0;0;-1;0;-1;0;0;0
"440";"org.eclipse.core.commands.contexts";1;0;6;1;0;0;0;6;612;3;2;30;896;65;3;3;0;5;5;30;3;35;2;3;0
"441";"org.eclipse.core.internal.boot";2;0;5;2;0;0;1;4;56;2;2;30;70;25;2;2;0;4;4;30;2;33;2;3;0
"442";"org.eclipse.update.internal.ui.security";0;0;3;0;0;0;0;3;0;0;0;-1;0;0;0;0;0;0;0;-1;0;-1;0;0;0
"443";"org.eclipse.jface.operation";0;0;6;0;0;0;0;6;509;2;2;2;578;0;2;2;0;4;4;2;2;14;2;0;0
"444";"com.sun.jdi.connect.spi";0;0;2;0;0;0;0;2;0;0;0;-1;0;22;0;0;0;0;0;-1;0;-1;0;2;0
"445";"org.eclipse.jdt.internal.core.index";0;0;10;0;0;0;0;10;10;3;2;1;20;0;3;3;0;5;5;16;3;16;2;0;0
"446";"org.eclipse.jdt.internal.core.jdom";0;0;5;0;0;0;0;5;18;0;1;1;18;0;2;1;0;2;2;1;1;1;1;0;0
"447";"org.eclipse.team.internal.ui.dialogs";1;0;5;1;0;0;1;4;23;0;1;8;23;9;2;1;0;2;2;8;1;8;1;1;1
"448";"org.eclipse.jdt.internal.ui.text.spelling";1;0;7;1;0;0;2;5;207;0;1;24;207;128;3;2;0;3;3;24;2;24;1;3;2
"449";"org.eclipse.search.internal.ui.text";1;0;4;1;0;0;0;4;175;0;1;1;175;34;2;1;0;2;2;1;1;1;1;3;2
"450";"org.eclipse.swt.custom";0;0;11;0;0;0;0;11;257;5;2;0;495;217;5;6;0;8;8;0;6;6;2;3;2
"451";"org.eclipse.jdt.internal.ui.text.correction";4;0;15;2;2;1;5;10;4480;3;3;4;6020;82;3;2;3;7;9;42;5;49;4;4;26
"452";"org.eclipse.pde.internal.build.ant";0;0;5;0;0;0;0;5;0;0;0;-1;0;0;0;0;0;0;0;-1;0;-1;0;0;0
"453";"org.eclipse.debug.internal.ui.preferences";0;0;7;0;0;0;0;7;16;0;1;18;16;0;2;1;0;2;2;18;1;18;1;0;0
"454";"org.eclipse.pde.internal.core.ischema";0;0;4;0;0;0;0;4;0;0;0;-1;0;89;0;0;0;0;0;-1;0;-1;0;2;0
"455";"org.eclipse.ui.internal.presentations.r21";0;0;3;0;0;0;0;3;33;0;1;2;33;0;2;1;0;2;2;2;1;2;1;0;0
"456";"org.eclipse.team.internal.ccvs.ui.wizards";2;0;12;2;0;0;0;12;2170;2;2;8;3716;400;2;2;0;4;4;8;2;28;2;2;3
"457";"org.eclipse.jdt.internal.junit.launcher";0;0;9;0;0;0;1;8;186;2;2;10;195;0;2;2;0;4;4;10;2;34;2;0;1
"458";"org.eclipse.jdt.internal.corext.template.java";1;0;4;1;0;0;1;3;205;0;1;9;205;116;2;1;0;2;2;9;1;9;1;3;0
"459";"org.eclipse.osgi.framework.internal.protocol";1;0;7;1;0;0;2;5;32;2;2;32;59;51;2;2;0;4;4;32;2;40;2;2;4
"460";"org.eclipse.ui.internal.views.properties";0;0;1;0;0;0;0;1;0;0;0;-1;0;0;0;0;0;0;0;-1;0;-1;0;1;0
"461";"org.eclipse.help.ui.internal.views";3;0;9;3;0;0;0;9;7825;0;1;29;7825;224;8;7;0;8;8;29;7;29;1;3;0
"462";"org.eclipse.debug.internal.core.sourcelookup";1;0;2;1;0;0;0;2;34;0;1;35;34;10;2;1;0;2;2;35;1;35;1;2;0
"463";"org.eclipse.jdt.ui.text.folding";0;0;3;0;0;0;2;1;0;0;0;-1;0;0;0;0;0;0;0;-1;0;-1;0;0;0
"464";"org.eclipse.core.internal.filebuffers";1;0;17;1;0;0;2;15;874;4;5;9;1930;204;4;7;1;13;13;23;8;42;5;2;0
"465";"org.eclipse.ui.internal.ide";0;0;4;0;0;0;0;4;8608;0;1;2;8608;15;2;1;0;2;2;2;1;2;1;3;10
"466";"org.eclipse.ui.browser";1;0;2;1;0;0;0;2;45;0;1;39;45;69;2;1;0;2;2;39;1;39;1;2;0
"467";"org.eclipse.swt.internal.win32";4;0;16;3;0;0;0;16;175;7;5;6;293;213;7;10;0;15;15;18;10;28;5;4;1
"468";"org.eclipse.ui";1;0;7;1;0;0;0;7;14132;2;2;2;14220;952;2;2;0;4;4;2;2;28;2;4;7
"469";"org.eclipse.jdt.internal.debug.ui.sourcelookup";0;0;2;0;0;0;0;2;0;0;0;-1;0;88;0;0;0;0;0;-1;0;-1;0;2;0
"470";"org.eclipse.team.internal.ccvs.core.resources";0;0;4;0;0;0;0;4;143;0;1;7;143;96;2;1;0;2;2;7;1;7;1;1;2
"471";"org.eclipse.jdt.internal.corext.refactoring.util";0;0;5;0;0;0;1;4;0;0;0;-1;0;20;0;0;0;0;0;-1;0;-1;0;2;1
"472";"org.eclipse.update.internal.model";0;0;2;0;0;0;0;2;0;0;0;-1;0;0;0;0;0;0;0;-1;0;-1;0;0;0
"473";"org.eclipse.ui.internal.cheatsheets.actions";1;0;2;1;0;0;0;2;44;0;1;36;44;10;2;1;0;2;2;36;1;36;1;1;0
"474";"org.eclipse.ant.internal.ui.editor.templates";0;0;4;0;0;0;0;4;0;0;0;-1;0;63;0;0;0;0;0;-1;0;-1;0;2;1
"475";"org.eclipse.osgi.framework.adaptor.core";2;0;14;1;5;1;6;8;1330;4;2;29;2215;43;5;4;4;6;11;43;8;43;3;2;3
"476";"org.eclipse.ui.internal.intro.impl.presentations";0;0;17;0;0;0;7;10;8200;10;3;9;8331;0;10;6;6;15;15;39;12;39;3;0;0
"477";"org.eclipse.osgi.framework.console";0;0;3;0;0;0;2;1;0;0;0;-1;0;0;0;0;0;0;0;-1;0;-1;0;0;0
"478";"org.eclipse.jdi.internal.connect";0;0;6;0;0;0;0;6;12;0;1;1;12;0;2;1;0;2;2;1;1;1;1;0;0
"479";"org.eclipse.pde.internal.builders";0;0;9;0;0;0;0;9;0;0;0;-1;0;133;0;0;0;0;0;-1;0;-1;0;2;2
"480";"org.eclipse.core.internal.resources.refresh.win32";0;0;4;0;0;0;0;4;12;0;1;19;12;19;2;1;0;2;2;19;1;19;1;1;0
"481";"org.eclipse.ui.internal";3;0;12;2;0;0;0;12;84396;3;3;0;87564;7933;3;6;0;9;9;0;6;28;3;6;44
"482";"org.osgi.framework";2;0;5;2;0;0;1;4;11228;2;2;25;11275;2165;2;2;0;4;4;25;2;29;2;2;25
"483";"org.eclipse.team.internal.ccvs.core.util";0;0;5;0;0;0;0;5;23;0;1;16;23;6;2;1;0;2;2;16;1;16;1;1;2
"484";"org.eclipse.pde.internal.ui.ant";1;0;6;1;0;0;2;4;17;0;1;31;17;100;2;1;0;2;2;31;1;31;1;2;0
"485";"org.eclipse.jdt.internal.corext.refactoring.nls";1;0;11;1;3;1;4;7;187;0;1;2;241;26;3;1;2;2;5;49;3;49;2;3;0
"486";"org.eclipse.pde.internal.ui.editor";1;0;5;1;0;0;0;5;500;0;1;16;500;34;2;1;0;2;2;16;1;16;1;2;0
"487";"org.eclipse.jdt.internal.ui.packageview";0;0;8;0;0;0;1;7;571;0;1;16;571;45;2;1;0;2;2;16;1;16;1;3;5
"488";"org.eclipse.help.standalone";0;0;1;0;0;0;0;1;0;0;0;-1;0;4;0;0;0;0;0;-1;0;-1;0;1;0
"489";"org.eclipse.core.resources";0;0;6;0;0;0;1;5;9;0;1;11;9;70;2;1;0;2;2;11;1;11;1;2;3
"490";"org.eclipse.jdt.internal.compiler.batch";0;0;3;0;0;0;1;2;0;0;0;-1;0;8;0;0;0;0;0;-1;0;-1;0;1;7
"491";"org.eclipse.debug.internal.ui.views.breakpoints";1;0;18;1;0;0;0;18;2177;7;3;11;3515;184;7;8;0;11;11;14;8;29;3;2;0
"492";"org.eclipse.core.runtime.model";1;0;2;1;0;0;0;2;96;0;1;34;96;16;2;1;0;2;2;34;1;34;1;1;0
"493";"org.eclipse.osgi.service.environment";0;0;4;0;0;0;2;2;0;0;0;-1;0;0;0;0;0;0;0;-1;0;-1;0;0;0
"494";"org.eclipse.osgi.framework.util";0;0;4;0;0;0;1;3;181;0;1;34;181;0;2;1;0;2;2;34;1;34;1;0;2
"495";"org.eclipse.ui.externaltools.internal.model";0;0;10;0;0;0;0;10;396;4;3;6;529;0;4;6;0;9;9;32;6;32;3;0;0
"496";"org.eclipse.ui.console.actions";0;0;4;0;0;0;0;4;0;0;0;-1;0;24;0;0;0;0;0;-1;0;-1;0;3;0
"497";"org.eclipse.pde.ui";0;0;4;0;0;0;0;4;5;0;1;15;5;6;2;1;0;2;2;15;1;15;1;1;0
"498";"org.eclipse.help.internal.toc";0;0;4;0;0;0;0;4;0;0;0;-1;0;4;0;0;0;0;0;-1;0;-1;0;1;0
"499";"org.eclipse.pde.internal.core.bundle";2;0;9;1;0;0;0;9;101;2;3;16;229;40;2;3;0;6;6;16;3;39;3;2;0
"500";"org.eclipse.tomcat.internal";0;0;5;0;0;0;1;4;0;0;0;-1;0;0;0;0;0;0;0;-1;0;-1;0;0;0
"501";"org.eclipse.jdt.internal.corext.buildpath";1;0;7;1;0;0;1;6;3549;0;1;28;3549;10;4;3;0;4;4;28;3;28;1;2;0
"502";"org.eclipse.ui.internal.presentations";1;0;5;1;0;0;2;3;6116;0;1;2;6116;439;2;1;0;2;2;2;1;2;1;3;0
"503";"org.eclipse.core.resources.ant";0;0;2;0;0;0;0;2;0;0;0;-1;0;28;0;0;0;0;0;-1;0;-1;0;2;0
"504";"org.eclipse.ui.model";0;0;3;0;0;0;0;3;1238;0;1;2;1238;0;2;1;0;2;2;2;1;2;1;0;0
"505";"org.eclipse.jdi.hcr";0;0;2;0;0;0;0;2;0;0;0;-1;0;0;0;0;0;0;0;-1;0;-1;0;0;0
"506";"org.eclipse.jdt.internal.core.eval";0;0;3;0;0;0;0;3;0;0;0;-1;0;0;0;0;0;0;0;-1;0;-1;0;0;0
"507";"org.eclipse.jdt.internal.core.search.processing";0;0;1;0;0;0;0;1;0;0;0;-1;0;0;0;0;0;0;0;-1;0;-1;0;0;0
"508";"org.eclipse.debug.internal.ui.views";0;0;10;0;2;1;4;6;252;0;1;41;351;16;3;1;2;3;5;41;3;45;2;2;2
"509";"org.eclipse.pde.internal.ui.util";0;0;3;0;0;0;0;3;0;0;0;-1;0;42;0;0;0;0;0;-1;0;-1;0;2;0
"510";"org.eclipse.core.runtime.dynamichelpers";1;0;4;1;0;0;2;2;2;0;1;39;2;107;2;1;0;2;2;39;1;39;1;2;0
"511";"org.eclipse.jdt.internal.corext.refactoring.code.flow";1;0;6;1;0;0;1;5;74;0;1;22;74;76;2;1;0;2;2;22;1;22;1;2;1
"512";"org.eclipse.update.standalone";0;0;5;0;0;0;0;5;156;2;2;0;162;0;2;2;0;4;4;0;2;41;2;0;0
"513";"org.eclipse.compare.internal.merge";1;0;3;1;0;0;0;3;2;0;1;23;2;37;2;1;0;2;2;23;1;23;1;1;0
"514";"org.eclipse.jdt.internal.debug.ui.snippeteditor";0;0;4;0;0;0;0;4;0;0;0;-1;0;16;0;0;0;0;0;-1;0;-1;0;1;0
"515";"org.eclipse.update.configurator";0;0;3;0;0;0;0;3;0;0;0;-1;0;9;0;0;0;0;0;-1;0;-1;0;2;0
"516";"org.eclipse.jdt.internal.ui.text.template.contentassist";0;0;7;0;0;0;2;5;0;0;0;-1;0;48;0;0;0;0;0;-1;0;-1;0;2;0
"517";"org.eclipse.core.internal.resources";0;0;8;0;0;0;0;8;0;0;0;-1;0;219;0;0;0;0;0;-1;0;-1;0;2;14
"518";"org.eclipse.debug.internal.ui.views.expression";0;0;7;0;0;0;0;7;53;2;2;1;87;0;2;2;0;4;4;1;2;7;2;0;2
"519";"org.eclipse.osgi.internal.resolver";0;0;7;0;0;0;0;7;3012;0;1;29;3012;0;4;3;0;4;4;29;3;29;1;0;3
"520";"org.eclipse.debug.internal.ui.actions.breakpointGroups";2;0;11;2;0;0;0;11;633;4;2;10;935;409;4;5;0;7;7;16;5;16;2;3;0
"521";"org.eclipse.help.internal.webapp";0;0;4;0;0;0;1;3;0;0;0;-1;0;0;0;0;0;0;0;-1;0;-1;0;0;0
"522";"org.eclipse.jface.dialogs";2;0;8;1;0;0;0;8;9223;3;2;2;9275;70;3;3;0;5;5;38;3;38;2;3;5
"523";"org.eclipse.ui.internal.part.services";1;0;4;1;0;0;0;4;0;0;1;33;0;60;2;1;0;2;2;33;1;33;1;2;0
"524";"org.eclipse.ui.application";0;0;7;0;0;0;2;5;1967;2;2;2;2093;0;2;2;0;4;4;2;2;39;2;0;0
"525";"org.eclipse.update.search";0;0;5;0;0;0;0;5;0;0;0;-1;0;0;0;0;0;0;0;-1;0;-1;0;0;0
"526";"org.eclipse.pde.internal.ui.model.bundle";0;0;4;0;0;0;1;3;0;0;0;-1;0;4;0;0;0;0;0;-1;0;-1;0;1;0
"527";"org.eclipse.core.internal.runtime";1;0;6;1;0;0;0;6;480;0;1;32;480;104;3;2;0;3;3;32;2;32;1;2;1
"528";"org.eclipse.debug.internal.ui.views.memory.renderings";1;0;5;1;0;0;0;5;25;0;1;33;25;619;2;1;0;2;2;33;1;33;1;4;2
"529";"org.eclipse.update.core.model";1;0;7;1;0;0;0;7;260;2;2;17;401;111;2;2;0;4;4;17;2;41;2;2;0
"530";"org.eclipse.jface.text.rules";0;0;8;0;0;0;2;6;41;0;1;20;41;18;2;1;0;2;2;20;1;20;1;1;0
"531";"org.eclipse.core.runtime.preferences";0;0;3;0;0;0;0;3;0;0;0;-1;0;65;0;0;0;0;0;-1;0;-1;0;2;0
"532";"org.eclipse.osgi.framework.internal.defaultadaptor";0;0;7;0;0;0;0;7;1219;4;2;29;1276;0;4;4;0;6;6;32;4;32;2;0;0
